date,city,sessions,distance_min,nearest_catchment
2016-06-14,Livingston,1,20.947914616973165,Edinburgh
2016-06-14,Musselburgh,2,8.295480680466948,Edinburgh
2016-06-14,North Berwick,4,30.879216565515403,Edinburgh
2016-06-14,Paisley,10,11.638474491959835,Glasgow
2016-06-14,Peebles,1,33.32376833027705,Edinburgh
2016-06-14,Perth,1,51.21163422446162,Edinburgh
2016-06-14,Stirling,1,33.95995682123335,Glasgow
2016-06-15,(not set),2,NA,None
2016-06-15,Aberdeen,1,134.9610941129702,Inverness
2016-06-15,Alloa,1,39.45209599527032,Glasgow
2016-06-15,Ayr,1,50.56608868124958,Glasgow
2016-06-15,Biggar,2,41.955691324300894,Edinburgh
2016-06-15,Dundee,1,58.00485956754018,Edinburgh
2016-06-15,Dunfermline,4,20.781363337615833,Edinburgh
2016-06-15,Edinburgh,1,0,Edinburgh
2016-06-15,Glasgow,1,0,Glasgow
2016-06-15,Glenrothes,3,27.527067878908095,Edinburgh
2016-06-15,Hamilton,1,15.441099428796969,Glasgow
2016-06-15,Inverness,2,0,Inverness
2016-06-15,Inverurie,5,114.93437319870863,Inverness
2016-06-15,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-06-15,Livingston,1,20.947914616973165,Edinburgh
2016-06-15,Montrose,2,94.54114510518674,Edinburgh
2016-06-15,Musselburgh,1,8.295480680466948,Edinburgh
2016-06-15,North Berwick,33,30.879216565515403,Edinburgh
2016-06-15,Paisley,5,11.638474491959835,Glasgow
2016-06-15,Perth,1,51.21163422446162,Edinburgh
2016-06-15,Rosyth,1,17.042051486836776,Edinburgh
2016-06-15,Sandwick,1,334.27706293123066,Inverness
2016-06-15,Stirling,1,33.95995682123335,Glasgow
2016-06-16,(not set),2,NA,None
2016-06-16,Aberdeen,3,134.9610941129702,Inverness
2016-06-16,Alloa,3,39.45209599527032,Glasgow
2016-06-16,Biggar,3,41.955691324300894,Edinburgh
2016-06-16,Dumfries,1,96.48892113284252,Glasgow
2016-06-16,Dundee,3,58.00485956754018,Edinburgh
2016-06-16,Dunfermline,1,20.781363337615833,Edinburgh
2016-06-16,Edinburgh,3,0,Edinburgh
2016-06-16,Falkirk,1,32.376876157220735,Glasgow
2016-06-16,Forres,1,39.690171842535456,Inverness
2016-06-16,Glasgow,1,0,Glasgow
2016-06-16,Glenrothes,1,27.527067878908095,Edinburgh
2016-06-16,Inverness,2,0,Inverness
2016-06-16,Inverurie,3,114.93437319870863,Inverness
2016-06-16,Kirkcaldy,2,18.241758497743476,Edinburgh
2016-06-16,Kirkintilloch,1,10.164309300685677,Glasgow
2016-06-16,Larkhall,10,22.11557223903558,Glasgow
2016-06-16,Livingston,2,20.947914616973165,Edinburgh
2016-06-16,Perth,2,51.21163422446162,Edinburgh
2016-06-16,Rosyth,2,17.042051486836776,Edinburgh
2016-06-16,Stirling,1,33.95995682123335,Glasgow
2016-06-17,(not set),1,NA,None
2016-06-17,Aberdeen,3,134.9610941129702,Inverness
2016-06-17,Blantyre,8,12.348830620750833,Glasgow
2016-06-17,Clydebank,1,10.14811889021823,Glasgow
2016-06-17,Cumbernauld,1,18.22158449586674,Glasgow
2016-06-17,Dundee,4,58.00485956754018,Edinburgh
2016-06-17,Dunfermline,5,20.781363337615833,Edinburgh
2016-06-17,Edinburgh,47,0,Edinburgh
2016-06-17,Falkirk,2,32.376876157220735,Glasgow
2016-06-17,Fort William,8,90.66072608494825,Inverness
2016-06-17,Glasgow,4,0,Glasgow
2016-06-17,Hamilton,1,15.441099428796969,Glasgow
2016-06-17,Inverness,1,0,Inverness
2016-06-17,Kirkwall,4,184.14343990232126,Inverness
2016-06-17,Livingston,4,20.947914616973165,Edinburgh
2016-06-17,Melrose,3,48.56626496365537,Edinburgh
2016-06-17,Paisley,3,11.638474491959835,Glasgow
2016-06-17,Peebles,33,33.32376833027705,Edinburgh
2016-06-17,Perth,1,51.21163422446162,Edinburgh
2016-06-17,Rosyth,1,17.042051486836776,Edinburgh
2016-06-18,(not set),5,NA,None
2016-06-18,Aberdeen,2,134.9610941129702,Inverness
2016-06-18,Alloa,2,39.45209599527032,Glasgow
2016-06-18,Biggar,12,41.955691324300894,Edinburgh
2016-06-18,Dunfermline,1,20.781363337615833,Edinburgh
2016-06-18,Edinburgh,2,0,Edinburgh
2016-06-18,Falkirk,4,32.376876157220735,Glasgow
2016-06-18,Fort William,1,90.66072608494825,Inverness
2016-06-18,Glasgow,4,0,Glasgow
2016-06-18,Inverness,87,0,Inverness
2016-06-18,Kilmarnock,2,31.52776267434759,Glasgow
2016-06-18,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-06-18,Kirkwall,3,184.14343990232126,Inverness
2016-06-18,Livingston,4,20.947914616973165,Edinburgh
2016-06-18,Paisley,1,11.638474491959835,Glasgow
2016-06-18,Peebles,1,33.32376833027705,Edinburgh
2016-06-18,Perth,1,51.21163422446162,Edinburgh
2016-06-18,Rutherglen,2,4.252083970242898,Glasgow
2016-06-19,(not set),84,NA,None
2016-06-19,Aberdeen,5,134.9610941129702,Inverness
2016-06-19,Alloa,6,39.45209599527032,Glasgow
2016-06-19,Blantyre,1,12.348830620750833,Glasgow
2016-06-19,Dundee,7,58.00485956754018,Edinburgh
2016-06-19,Dunfermline,10,20.781363337615833,Edinburgh
2016-06-19,East Kilbride,1,11.980684316014154,Glasgow
2016-06-19,Edinburgh,2,0,Edinburgh
2016-06-19,Glasgow,1,0,Glasgow
2016-06-19,Kirkwall,1,184.14343990232126,Inverness
2016-06-19,Livingston,8,20.947914616973165,Edinburgh
2016-06-19,Rosyth,1,17.042051486836776,Edinburgh
2016-06-19,Stirling,1,33.95995682123335,Glasgow
2016-06-20,(not set),1,NA,None
2016-06-20,Aberdeen,2,134.9610941129702,Inverness
2016-06-20,Alloa,1,39.45209599527032,Glasgow
2016-06-20,Ayr,2,50.56608868124958,Glasgow
2016-06-20,Bo'ness,1,26.179767239797975,Edinburgh
2016-06-20,Coatbridge,1,14.184237386972894,Glasgow
2016-06-20,Cumbernauld,28,18.22158449586674,Glasgow
2016-06-20,Dundee,5,58.00485956754018,Edinburgh
2016-06-20,Dunfermline,2,20.781363337615833,Edinburgh
2016-06-20,East Kilbride,80,11.980684316014154,Glasgow
2016-06-20,Edinburgh,61,0,Edinburgh
2016-06-20,Falkirk,4,32.376876157220735,Glasgow
2016-06-20,Forres,1,39.690171842535456,Inverness
2016-06-20,Glasgow,7,0,Glasgow
2016-06-20,Glenrothes,1,27.527067878908095,Edinburgh
2016-06-20,Hamilton,1,15.441099428796969,Glasgow
2016-06-20,Inverness,3,0,Inverness
2016-06-20,Inverurie,12,114.93437319870863,Inverness
2016-06-20,Kinross,1,31.499234419268088,Edinburgh
2016-06-20,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-06-20,Kirkintilloch,4,10.164309300685677,Glasgow
2016-06-20,Livingston,2,20.947914616973165,Edinburgh
2016-06-20,Musselburgh,2,8.295480680466948,Edinburgh
2016-06-20,Paisley,1,11.638474491959835,Glasgow
2016-06-20,Perth,2,51.21163422446162,Edinburgh
2016-06-20,Rosyth,2,17.042051486836776,Edinburgh
2016-06-20,Stirling,1,33.95995682123335,Glasgow
2016-06-21,(not set),1,NA,None
2016-06-21,Aberdeen,2,134.9610941129702,Inverness
2016-06-21,Coatbridge,4,14.184237386972894,Glasgow
2016-06-21,Dumbarton,2,21.097742368557192,Glasgow
2016-06-21,Dundee,1,58.00485956754018,Edinburgh
2016-06-21,Dunfermline,1,20.781363337615833,Edinburgh
2016-06-21,East Kilbride,4,11.980684316014154,Glasgow
2016-06-21,Edinburgh,12,0,Edinburgh
2016-06-21,Falkirk,1,32.376876157220735,Glasgow
2016-06-21,Forres,2,39.690171842535456,Inverness
2016-06-21,Glasgow,11,0,Glasgow
2016-06-21,Glenrothes,5,27.527067878908095,Edinburgh
2016-06-21,Hamilton,1,15.441099428796969,Glasgow
2016-06-21,Inverness,1,0,Inverness
2016-06-21,Livingston,1,20.947914616973165,Edinburgh
2016-06-21,Musselburgh,1,8.295480680466948,Edinburgh
2016-06-21,North Berwick,4,30.879216565515403,Edinburgh
2016-06-21,Rosyth,2,17.042051486836776,Edinburgh
2016-06-21,Stirling,80,33.95995682123335,Glasgow
2016-06-21,Ullapool,6,73.5716672076962,Inverness
2016-06-22,(not set),87,NA,None
2016-06-22,Aberdeen,28,134.9610941129702,Inverness
2016-06-22,Alloa,1,39.45209599527032,Glasgow
2016-06-22,Arbroath,1,76.46592771607516,Edinburgh
2016-06-22,Ayr,1,50.56608868124958,Glasgow
2016-06-22,Biggar,1,41.955691324300894,Edinburgh
2016-06-22,Dumbarton,4,21.097742368557192,Glasgow
2016-06-22,Dundee,7,58.00485956754018,Edinburgh
2016-06-22,Dunfermline,1,20.781363337615833,Edinburgh
2016-06-22,Edinburgh,4,0,Edinburgh
2016-06-22,Elgin,1,58.47147544683655,Inverness
2016-06-22,Falkirk,3,32.376876157220735,Glasgow
2016-06-22,Forres,1,39.690171842535456,Inverness
2016-06-22,Glasgow,1,0,Glasgow
2016-06-22,Glenrothes,1,27.527067878908095,Edinburgh
2016-06-22,Inverness,9,0,Inverness
2016-06-22,Inverurie,1,114.93437319870863,Inverness
2016-06-22,Kirkcaldy,2,18.241758497743476,Edinburgh
2016-06-22,Livingston,2,20.947914616973165,Edinburgh
2016-06-22,Montrose,2,94.54114510518674,Edinburgh
2016-06-22,Musselburgh,1,8.295480680466948,Edinburgh
2016-06-22,Perth,1,51.21163422446162,Edinburgh
2016-06-22,Portlethen,1,135.89675705567814,Inverness
2016-06-22,Roslin,2,10.910891987825783,Edinburgh
2016-06-22,Rosyth,4,17.042051486836776,Edinburgh
2016-06-23,(not set),1,NA,None
2016-06-23,Aberdeen,1,134.9610941129702,Inverness
2016-06-23,Alloa,1,39.45209599527032,Glasgow
2016-06-23,Blantyre,3,12.348830620750833,Glasgow
2016-06-23,Bo'ness,12,26.179767239797975,Edinburgh
2016-06-23,Coatbridge,82,14.184237386972894,Glasgow
2016-06-23,Dingwall,1,18.0140175069305,Inverness
2016-06-23,Dumfries,2,96.48892113284252,Glasgow
2016-06-23,Dundee,2,58.00485956754018,Edinburgh
2016-06-23,Dunfermline,3,20.781363337615833,Edinburgh
2016-06-23,East Kilbride,1,11.980684316014154,Glasgow
2016-06-23,Edinburgh,2,0,Edinburgh
2016-06-23,Falkirk,5,32.376876157220735,Glasgow
2016-06-23,Glasgow,16,0,Glasgow
2016-06-23,Hamilton,1,15.441099428796969,Glasgow
2016-06-23,Inverness,2,0,Inverness
2016-06-23,Kirkcaldy,137,18.241758497743476,Edinburgh
2016-06-23,Livingston,1,20.947914616973165,Edinburgh
2016-06-23,Mallaigmore,1,108.70129112374906,Inverness
2016-06-23,Melrose,29,48.56626496365537,Edinburgh
2016-06-23,Montrose,1,94.54114510518674,Edinburgh
2016-06-23,Motherwell,1,18.801790933046572,Glasgow
2016-06-23,Paisley,3,11.638474491959835,Glasgow
2016-06-23,Peebles,15,33.32376833027705,Edinburgh
2016-06-23,Perth,2,51.21163422446162,Edinburgh
2016-06-23,Portlethen,1,135.89675705567814,Inverness
2016-06-23,Rosyth,9,17.042051486836776,Edinburgh
2016-06-23,Stirling,1,33.95995682123335,Glasgow
2016-06-24,(not set),4,NA,None
2016-06-24,Aberdeen,5,134.9610941129702,Inverness
2016-06-24,Alloa,1,39.45209599527032,Glasgow
2016-06-24,Blantyre,1,12.348830620750833,Glasgow
2016-06-24,Cumbernauld,1,18.22158449586674,Glasgow
2016-06-24,Dumbarton,2,21.097742368557192,Glasgow
2016-06-24,Dundee,5,58.00485956754018,Edinburgh
2016-06-24,Dunfermline,2,20.781363337615833,Edinburgh
2016-06-24,East Kilbride,2,11.980684316014154,Glasgow
2016-06-24,Edinburgh,3,0,Edinburgh
2016-06-24,Falkirk,1,32.376876157220735,Glasgow
2016-06-24,Glasgow,2,0,Glasgow
2016-06-24,Glenrothes,4,27.527067878908095,Edinburgh
2016-06-24,Gourock,3,36.04793697578288,Glasgow
2016-06-24,Greenock,1,33.34514490791731,Glasgow
2016-06-24,Inverness,10,0,Inverness
2016-06-24,Irvine,11,37.89048814148429,Glasgow
2016-06-24,Kilmarnock,1,31.52776267434759,Glasgow
2016-06-24,Livingston,2,20.947914616973165,Edinburgh
2016-06-24,Motherwell,2,18.801790933046572,Glasgow
2016-06-24,Musselburgh,2,8.295480680466948,Edinburgh
2016-06-24,Perth,4,51.21163422446162,Edinburgh
2016-06-24,Portlethen,3,135.89675705567814,Inverness
2016-06-24,Rosyth,4,17.042051486836776,Edinburgh
2016-06-25,(not set),2,NA,None
2016-06-25,Aberdeen,1,134.9610941129702,Inverness
2016-06-25,Alloa,1,39.45209599527032,Glasgow
2016-06-25,Arbroath,13,76.46592771607516,Edinburgh
2016-06-25,Clydebank,2,10.14811889021823,Glasgow
2016-06-25,Coatbridge,61,14.184237386972894,Glasgow
2016-06-25,Dundee,1,58.00485956754018,Edinburgh
2016-06-25,Dunfermline,3,20.781363337615833,Edinburgh
2016-06-25,East Kilbride,8,11.980684316014154,Glasgow
2016-06-25,Edinburgh,1,0,Edinburgh
2016-06-25,Forres,3,39.690171842535456,Inverness
2016-06-25,Glasgow,1,0,Glasgow
2016-06-25,Glenrothes,5,27.527067878908095,Edinburgh
2016-06-25,Greenock,2,33.34514490791731,Glasgow
2016-06-25,Inverurie,67,114.93437319870863,Inverness
2016-06-25,Kirkcaldy,2,18.241758497743476,Edinburgh
2016-06-25,Livingston,1,20.947914616973165,Edinburgh
2016-06-25,Motherwell,1,18.801790933046572,Glasgow
2016-06-25,Musselburgh,1,8.295480680466948,Edinburgh
2016-06-26,(not set),1,NA,None
2016-06-26,Aberdeen,1,134.9610941129702,Inverness
2016-06-26,Barrhead,2,11.633820363921416,Glasgow
2016-06-26,Cumbernauld,1,18.22158449586674,Glasgow
2016-06-26,Dundee,2,58.00485956754018,Edinburgh
2016-06-26,Dunfermline,3,20.781363337615833,Edinburgh
2016-06-26,East Kilbride,1,11.980684316014154,Glasgow
2016-06-26,Edinburgh,1,0,Edinburgh
2016-06-26,Forres,60,39.690171842535456,Inverness
2016-06-26,Glasgow,2,0,Glasgow
2016-06-26,Hamilton,84,15.441099428796969,Glasgow
2016-06-26,Inverness,2,0,Inverness
2016-06-26,Livingston,4,20.947914616973165,Edinburgh
2016-06-26,Montrose,1,94.54114510518674,Edinburgh
2016-06-27,(not set),3,NA,None
2016-06-27,Aberdeen,1,134.9610941129702,Inverness
2016-06-27,Annan,3,106.99303378753186,Edinburgh
2016-06-27,Coatbridge,6,14.184237386972894,Glasgow
2016-06-27,Dundee,2,58.00485956754018,Edinburgh
2016-06-27,Edinburgh,5,0,Edinburgh
2016-06-27,Falkirk,3,32.376876157220735,Glasgow
2016-06-27,Forres,1,39.690171842535456,Inverness
2016-06-27,Glasgow,2,0,Glasgow
2016-06-27,Glenrothes,3,27.527067878908095,Edinburgh
2016-06-27,Inverurie,5,114.93437319870863,Inverness
2016-06-27,Johnstone,2,16.26453013216174,Glasgow
2016-06-27,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-06-27,Livingston,1,20.947914616973165,Edinburgh
2016-06-27,Perth,39,51.21163422446162,Edinburgh
2016-06-27,Saint Boswells,1,53.76709246081661,Edinburgh
2016-06-28,(not set),3,NA,None
2016-06-28,Aberdeen,1,134.9610941129702,Inverness
2016-06-28,Alloa,2,39.45209599527032,Glasgow
2016-06-28,Cumbernauld,1,18.22158449586674,Glasgow
2016-06-28,Dundee,4,58.00485956754018,Edinburgh
2016-06-28,Dunfermline,2,20.781363337615833,Edinburgh
2016-06-28,Edinburgh,3,0,Edinburgh
2016-06-28,Falkirk,1,32.376876157220735,Glasgow
2016-06-28,Forres,1,39.690171842535456,Inverness
2016-06-28,Glasgow,1,0,Glasgow
2016-06-28,Hamilton,1,15.441099428796969,Glasgow
2016-06-28,Irvine,1,37.89048814148429,Glasgow
2016-06-28,Kirkintilloch,1,10.164309300685677,Glasgow
2016-06-28,Kirriemuir,7,80.90895112334624,Edinburgh
2016-06-28,Livingston,2,20.947914616973165,Edinburgh
2016-06-28,Musselburgh,6,8.295480680466948,Edinburgh
2016-06-28,Perth,1,51.21163422446162,Edinburgh
2016-06-29,(not set),2,NA,None
2016-06-29,Aberdeen,3,134.9610941129702,Inverness
2016-06-29,Alexandria,65,24.27148079248594,Glasgow
2016-06-29,Biggar,3,41.955691324300894,Edinburgh
2016-06-29,Dumfries,2,96.48892113284252,Glasgow
2016-06-29,Dundee,2,58.00485956754018,Edinburgh
2016-06-29,Dunfermline,1,20.781363337615833,Edinburgh
2016-06-29,Edinburgh,2,0,Edinburgh
2016-06-29,Falkirk,82,32.376876157220735,Glasgow
2016-06-29,Glasgow,1,0,Glasgow
2016-06-29,Glenrothes,3,27.527067878908095,Edinburgh
2016-06-29,Hamilton,3,15.441099428796969,Glasgow
2016-06-29,Inverness,4,0,Inverness
2016-06-29,Inverurie,5,114.93437319870863,Inverness
2016-06-29,Irvine,1,37.89048814148429,Glasgow
2016-06-29,Kilwinning,2,35.95075621151757,Glasgow
2016-06-29,Kirkcaldy,8,18.241758497743476,Edinburgh
2016-06-29,Kirkintilloch,1,10.164309300685677,Glasgow
2016-06-29,Livingston,1,20.947914616973165,Edinburgh
2016-06-29,Musselburgh,2,8.295480680466948,Edinburgh
2016-06-29,Paisley,2,11.638474491959835,Glasgow
2016-06-29,Perth,1,51.21163422446162,Edinburgh
2016-06-29,Rosyth,1,17.042051486836776,Edinburgh
2016-06-29,St Andrews,4,48.993322612568704,Edinburgh
2016-06-29,Stirling,1,33.95995682123335,Glasgow
2016-06-30,(not set),3,NA,None
2016-06-30,Aberdeen,3,134.9610941129702,Inverness
2016-06-30,Alloa,1,39.45209599527032,Glasgow
2016-06-30,Biggar,1,41.955691324300894,Edinburgh
2016-06-30,Dumfries,2,96.48892113284252,Glasgow
2016-06-30,Dunfermline,2,20.781363337615833,Edinburgh
2016-06-30,Edinburgh,2,0,Edinburgh
2016-06-30,Glasgow,12,0,Glasgow
2016-06-30,Glenrothes,1,27.527067878908095,Edinburgh
2016-06-30,Hamilton,1,15.441099428796969,Glasgow
2016-06-30,Inverness,1,0,Inverness
2016-06-30,Inverurie,4,114.93437319870863,Inverness
2016-06-30,Kirkcaldy,7,18.241758497743476,Edinburgh
2016-06-30,Kirkintilloch,3,10.164309300685677,Glasgow
2016-06-30,Livingston,3,20.947914616973165,Edinburgh
2016-06-30,Motherwell,3,18.801790933046572,Glasgow
2016-06-30,Paisley,2,11.638474491959835,Glasgow
2016-06-30,Perth,6,51.21163422446162,Edinburgh
2016-06-30,Portlethen,1,135.89675705567814,Inverness
2016-06-30,Stonehouse,2,24.587252100630874,Glasgow
2016-06-30,Ullapool,1,73.5716672076962,Inverness
2016-07-01,(not set),1,NA,None
2016-07-01,Aberdeen,3,134.9610941129702,Inverness
2016-07-01,Bellshill,7,14.715998941627959,Glasgow
2016-07-01,Coatbridge,2,14.184237386972894,Glasgow
2016-07-01,Dundee,2,58.00485956754018,Edinburgh
2016-07-01,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-01,Edinburgh,1,0,Edinburgh
2016-07-01,Falkirk,1,32.376876157220735,Glasgow
2016-07-01,Forfar,1,78.76697534074803,Edinburgh
2016-07-01,Forres,2,39.690171842535456,Inverness
2016-07-01,Glasgow,8,0,Glasgow
2016-07-01,Inverness,1,0,Inverness
2016-07-01,Kirkintilloch,1,10.164309300685677,Glasgow
2016-07-01,Livingston,1,20.947914616973165,Edinburgh
2016-07-01,Peebles,5,33.32376833027705,Edinburgh
2016-07-01,Perth,8,51.21163422446162,Edinburgh
2016-07-01,Portlethen,1,135.89675705567814,Inverness
2016-07-01,Rosyth,3,17.042051486836776,Edinburgh
2016-07-01,Stirling,3,33.95995682123335,Glasgow
2016-07-01,Stonehouse,10,24.587252100630874,Glasgow
2016-07-02,(not set),2,NA,None
2016-07-02,Aberdeen,12,134.9610941129702,Inverness
2016-07-02,Alloa,6,39.45209599527032,Glasgow
2016-07-02,Cumbernauld,1,18.22158449586674,Glasgow
2016-07-02,Dundee,1,58.00485956754018,Edinburgh
2016-07-02,Dunfermline,2,20.781363337615833,Edinburgh
2016-07-02,Edinburgh,1,0,Edinburgh
2016-07-02,Falkirk,1,32.376876157220735,Glasgow
2016-07-02,Forres,1,39.690171842535456,Inverness
2016-07-02,Glasgow,1,0,Glasgow
2016-07-02,Inverness,2,0,Inverness
2016-07-02,Livingston,1,20.947914616973165,Edinburgh
2016-07-02,Rosyth,3,17.042051486836776,Edinburgh
2016-07-02,Stirling,1,33.95995682123335,Glasgow
2016-07-03,(not set),1,NA,None
2016-07-03,Aberdeen,1,134.9610941129702,Inverness
2016-07-03,Alloa,1,39.45209599527032,Glasgow
2016-07-03,Blantyre,1,12.348830620750833,Glasgow
2016-07-03,Castle Douglas,70,104.38775942896753,Glasgow
2016-07-03,Dunfermline,146,20.781363337615833,Edinburgh
2016-07-03,East Kilbride,18,11.980684316014154,Glasgow
2016-07-03,Edinburgh,1,0,Edinburgh
2016-07-03,Falkirk,1,32.376876157220735,Glasgow
2016-07-03,Glasgow,80,0,Glasgow
2016-07-03,Kirkcaldy,4,18.241758497743476,Edinburgh
2016-07-03,Livingston,122,20.947914616973165,Edinburgh
2016-07-03,Musselburgh,1,8.295480680466948,Edinburgh
2016-07-03,Paisley,1,11.638474491959835,Glasgow
2016-07-03,Portlethen,8,135.89675705567814,Inverness
2016-07-03,Rosyth,2,17.042051486836776,Edinburgh
2016-07-04,(not set),1,NA,None
2016-07-04,Aberdeen,3,134.9610941129702,Inverness
2016-07-04,Bellshill,1,14.715998941627959,Glasgow
2016-07-04,Bucksburn,1,128.71161016131427,Inverness
2016-07-04,Cumbernauld,3,18.22158449586674,Glasgow
2016-07-04,Dundee,47,58.00485956754018,Edinburgh
2016-07-04,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-04,Edinburgh,1,0,Edinburgh
2016-07-04,Falkirk,30,32.376876157220735,Glasgow
2016-07-04,Glasgow,2,0,Glasgow
2016-07-04,Greenock,3,33.34514490791731,Glasgow
2016-07-04,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-07-04,Livingston,1,20.947914616973165,Edinburgh
2016-07-04,Musselburgh,2,8.295480680466948,Edinburgh
2016-07-04,Paisley,3,11.638474491959835,Glasgow
2016-07-04,Perth,6,51.21163422446162,Edinburgh
2016-07-04,Rosyth,4,17.042051486836776,Edinburgh
2016-07-04,Rutherglen,5,4.252083970242898,Glasgow
2016-07-04,Stirling,1,33.95995682123335,Glasgow
2016-07-04,Ullapool,1,73.5716672076962,Inverness
2016-07-05,(not set),1,NA,None
2016-07-05,Aberdeen,1,134.9610941129702,Inverness
2016-07-05,Alness,1,24.299223107950965,Inverness
2016-07-05,Cumbernauld,1,18.22158449586674,Glasgow
2016-07-05,Dundee,1,58.00485956754018,Edinburgh
2016-07-05,Dunfermline,4,20.781363337615833,Edinburgh
2016-07-05,East Kilbride,1,11.980684316014154,Glasgow
2016-07-05,Edinburgh,2,0,Edinburgh
2016-07-05,Falkirk,1,32.376876157220735,Glasgow
2016-07-05,Forres,8,39.690171842535456,Inverness
2016-07-05,Glasgow,2,0,Glasgow
2016-07-05,Glenrothes,1,27.527067878908095,Edinburgh
2016-07-05,Hamilton,2,15.441099428796969,Glasgow
2016-07-05,Inverness,1,0,Inverness
2016-07-05,Kilmarnock,1,31.52776267434759,Glasgow
2016-07-05,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-07-05,Kirkintilloch,1,10.164309300685677,Glasgow
2016-07-05,Livingston,2,20.947914616973165,Edinburgh
2016-07-05,Motherwell,15,18.801790933046572,Glasgow
2016-07-05,Musselburgh,1,8.295480680466948,Edinburgh
2016-07-05,Perth,1,51.21163422446162,Edinburgh
2016-07-05,Portlethen,2,135.89675705567814,Inverness
2016-07-05,Stirling,1,33.95995682123335,Glasgow
2016-07-06,(not set),10,NA,None
2016-07-06,Aberdeen,48,134.9610941129702,Inverness
2016-07-06,Cumbernauld,1,18.22158449586674,Glasgow
2016-07-06,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-06,Edinburgh,2,0,Edinburgh
2016-07-06,Glasgow,5,0,Glasgow
2016-07-06,Glenrothes,17,27.527067878908095,Edinburgh
2016-07-06,Hamilton,2,15.441099428796969,Glasgow
2016-07-06,Kilmarnock,3,31.52776267434759,Glasgow
2016-07-06,Kirkcaldy,2,18.241758497743476,Edinburgh
2016-07-06,Livingston,1,20.947914616973165,Edinburgh
2016-07-06,Luss,1,35.51376668758224,Glasgow
2016-07-06,Rosyth,2,17.042051486836776,Edinburgh
2016-07-07,(not set),3,NA,None
2016-07-07,Aberdeen,5,134.9610941129702,Inverness
2016-07-07,Coatbridge,4,14.184237386972894,Glasgow
2016-07-07,Dundee,1,58.00485956754018,Edinburgh
2016-07-07,Dunfermline,8,20.781363337615833,Edinburgh
2016-07-07,Edinburgh,33,0,Edinburgh
2016-07-07,Forfar,3,78.76697534074803,Edinburgh
2016-07-07,Fort William,1,90.66072608494825,Inverness
2016-07-07,Glasgow,2,0,Glasgow
2016-07-07,Hamilton,2,15.441099428796969,Glasgow
2016-07-07,Inverness,50,0,Inverness
2016-07-07,Kirkcaldy,3,18.241758497743476,Edinburgh
2016-07-07,Livingston,49,20.947914616973165,Edinburgh
2016-07-07,Peebles,1,33.32376833027705,Edinburgh
2016-07-07,Stirling,6,33.95995682123335,Glasgow
2016-07-08,(not set),1,NA,None
2016-07-08,Aberdeen,7,134.9610941129702,Inverness
2016-07-08,Alloa,3,39.45209599527032,Glasgow
2016-07-08,Bellshill,5,14.715998941627959,Glasgow
2016-07-08,Dundee,1,58.00485956754018,Edinburgh
2016-07-08,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-08,Edinburgh,2,0,Edinburgh
2016-07-08,Falkirk,4,32.376876157220735,Glasgow
2016-07-08,Glasgow,1,0,Glasgow
2016-07-08,Inverness,2,0,Inverness
2016-07-08,Kirkcaldy,2,18.241758497743476,Edinburgh
2016-07-08,Livingston,4,20.947914616973165,Edinburgh
2016-07-09,(not set),3,NA,None
2016-07-09,Aberdeen,2,134.9610941129702,Inverness
2016-07-09,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-09,Edinburgh,11,0,Edinburgh
2016-07-09,Falkirk,42,32.376876157220735,Glasgow
2016-07-09,Glasgow,100,0,Glasgow
2016-07-09,Inverurie,5,114.93437319870863,Inverness
2016-07-09,Kirkcaldy,31,18.241758497743476,Edinburgh
2016-07-09,Kirkintilloch,3,10.164309300685677,Glasgow
2016-07-09,Livingston,2,20.947914616973165,Edinburgh
2016-07-09,Musselburgh,1,8.295480680466948,Edinburgh
2016-07-09,Trinity,1,94.43572555368048,Edinburgh
2016-07-10,(not set),7,NA,None
2016-07-10,Aberdeen,2,134.9610941129702,Inverness
2016-07-10,Dumfries,2,96.48892113284252,Glasgow
2016-07-10,Dundee,4,58.00485956754018,Edinburgh
2016-07-10,Dunfermline,1,20.781363337615833,Edinburgh
2016-07-10,Edinburgh,1,0,Edinburgh
2016-07-10,Falkirk,1,32.376876157220735,Glasgow
2016-07-10,Glasgow,1,0,Glasgow
2016-07-10,Kilmarnock,4,31.52776267434759,Glasgow
2016-07-10,Kirkcaldy,1,18.241758497743476,Edinburgh
2016-07-10,Livingston,32,20.947914616973165,Edinburgh
2016-07-10,Montrose,2,94.54114510518674,Edinburgh
2016-07-10,Rosyth,1,17.042051486836776,Edinburgh
2016-07-10,Stonehouse,1,24.587252100630874,Glasgow
2016-07-11,(not set),6,NA,None
2016-07-11,Aberdeen,2,134.9610941129702,Inverness
2016-07-11,Arbroath,3,76.46592771607516,Edinburgh
